Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type,FLAG
7.541466386894145e-05,0.026798479532835647,0.06626565945777371,0.001,0.001,0.0,0.00020002000200020003,0.0001076773985140519,0.0001000052,1.26859375e-06,3.5428500792117356e-06,8.325733333333333e-05,1.950326923076923e-06,8.367125e-05,0.0,0.0,0.0,0.0010002500625156288,3.5130219829358576e-07,3.51561630594753e-07,0.0,0.5220230867500546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
0.008637035776553857,0.003003242657564365,0.19743705044596652,0.0008,0.0246,0.0,0.00040004000400040005,0.0003230321955421557,1.18061e-05,0.0001017325,1.1922032754047916e-05,8.333333333333333e-07,0.0005769230769230769,0.008664572916666667,0.0,0.0,0.0,0.012703175793948486,2.9103255247483034e-05,2.9102756202954666e-05,0.0,0.5220230866300203,0.0007999200079992001,6.193025913e-09,0.0,0.0,0.0,0.001630561378989052,0.0,0.010230179028132993,0.0,0.0,0.0,0.0,0.0,4.035631891e-09,4.489831558594853e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010854816824966078,0.013201320132013201,0.9354838709677419,0
0.0,0.025781629837717385,0.10174649506400954,0.0,0.0016,0.00010005002501250626,0.00040004000400040005,0.0,0.0,1.2525862500000002e-06,2.711970836565565e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0008502125531382846,0.0,4.3057994848639994e-07,0.0,0.5220234981713557,0.00019998000199980003,1.81283664e-13,0.0,0.0,0.0,0.0004658746797111577,0.0,0.0025575447570332483,0.0,0.0,0.0,0.0,7.612828282828284e-08,1.0591699999999999e-13,5.257104593676432e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415195,0.013201320132013201,0.25591397849462366,0
0.022126360255686622,0.011979704733643761,0.0400016072754433,0.0007,0.0002,0.0,0.00020002000200020003,0.0004307095940562076,9.5e-06,3.3144875e-07,6.349331565330375e-07,0.0,2.5661730769230767e-07,3.13025e-06,0.0,0.0,0.0,0.00045011252813203297,9.1998697318815e-09,1.2601067299542304e-08,0.0,0.5220230897466908,0.00029997000299970003,8.000999999999999e-12,0.0,0.0,0.0,0.0004658746797111577,0.0,0.0025575447570332483,0.0,0.0,0.0,0.0,1.0101010101010101e-09,5e-12,1.546821335731233e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415195,0.013201320132013201,0.6881720430107527,0
0.03278425338099974,0.0077623605463645615,0.2762661456816149,0.0032,0.0024000000000000002,0.0,0.0011001100110011,0.00226122536879509,0.0,0.001874999475,0.00027193281054331797,0.0,0.0021153846153846153,0.008526012333333333,0.0,0.0,0.0,0.002800700175043761,0.00011455138739388967,6.476219032834236e-05,0.0,0.521975485541118,0.0032996700329967006,1.398277923e-07,1.1882723214285713e-06,0.0,0.0006077180188392585,0.005357558816678314,0.0,0.03324808184143223,0.0,0.0,0.0,0.0,0.0,1.183245e-07,2.896360443799165e-07,1e-14,1.05646875e-06,4.7405977280789517e-07,0.0,0.0,0.0,0.018779342723004695,0.035278154681139755,0.8250825082508251,0.5333333333333333,0
0.0017614030167306444,2.2979185441383594e-05,0.013199056434167352,0.0034000000000000002,0.00030000000000000003,0.00010005002501250626,0.00030003000300030005,0.0013998061806826747,9.1844e-06,1.25e-06,1.8708736546392288e-06,0.0,1.7950846153846154e-06,3.689e-06,0.0,0.0,0.0,0.0019004751187796948,5.266103416861013e-08,5.5694744732583736e-08,0.0,0.5220230893962517,0.00039996000399960006,0.0,4.464285714285715e-17,0.0,0.00045578851412944393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464285714285715e-17,1.7810212636439276e-17,0.0,0.0,0.0,0.004694835680751174,0.0,0.013201320132013201,0.0064516129032258064,0
7.274203325417156e-06,0.010210473369353552,0.14364368473368913,0.0057,0.0057,0.0,0.00020002000200020003,0.0002153547970281038,1.6037e-06,3.471112500000001e-07,7.193210649979986e-07,1.3014166666666666e-06,5.332096153846153e-07,1.6966083333333333e-05,0.0,0.0,0.0,0.0057014253563390845,4.0603293376536996e-07,4.0686159767597565e-07,0.0,0.522023087295448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
0.06433242672280153,0.02316797562646745,0.4310276134985458,0.0026000000000000003,0.0011,0.0,0.0006000600060006001,0.0016151609777107785,9e-06,4.3675e-05,5.8404753684910114e-05,0.0,6.711538461538461e-05,0.0008247019166666667,0.0,0.0,0.0,0.0018504626156539135,9.002741405031887e-06,6.375137480236068e-06,0.0,0.5220205744365709,0.0012998700129987003,3.084403104e-07,2.7419402714285716e-06,0.0,0.0006077180188392585,0.0018634987188446308,0.0,0.00895140664961637,0.0,0.0,0.0,0.0,0.0,2.7423e-07,1.987676760931068e-06,1.62e-05,2.4484910714285714e-06,1.3673670995756489e-06,0.0,0.0,0.0,0.014084507042253521,0.009497964721845317,0.7821782178217822,0.11397849462365592,0
0.0017901744663052976,7.92242674964669e-06,0.0011860178597357526,0.00030000000000000003,0.0002,0.0,0.00010001000100010001,0.0003230321955421557,0.0007772,2.4993750000000004e-05,4.8951262938634854e-05,0.0003083333333333333,3.8620715384615376e-05,0.0007712688333333333,0.0,0.0,0.0,0.0002500625156289072,9.714745808184056e-07,9.714994838284027e-07,0.0,0.5220230865388744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
0.0003806290800756619,2.3020664115465516e-06,0.00016869742065286024,0.0002,0.0002,0.0,0.00020002000200020003,0.0002153547970281038,0.0044048882,7.11888975e-05,0.0001780558777254338,5.0833333333333333e-05,0.00019305571923076923,0.004208290583333333,0.0,0.0,0.0,0.00020005001250312577,3.5337851022124955e-06,3.5337432155677127e-06,0.0,0.5220230865289466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013201320132013201,0.0064516129032258064,0
